% Relation generated from XXXXXXL1 2.xls
@RELATION "XXXXXXL1 2"

@ATTRIBUTE ID NUMERIC
@ATTRIBUTE status_pozyczki {odmowa, splacona, splacona_cz, windykacja, windykacja_sp}
@ATTRIBUTE kwota_kredytu NUMERIC
@ATTRIBUTE wiek NUMERIC
@ATTRIBUTE płeć {kobieta, mężczyzna}
@ATTRIBUTE rodzaj_źródła_dochodu NUMERIC
@ATTRIBUTE miesieczny_dochod_netto NUMERIC
@ATTRIBUTE ktore_rolowanie NUMERIC
@ATTRIBUTE okres_w_jakim_pobierał_dochód NUMERIC
@ATTRIBUTE okres_w_jakim_będzie_pobierał_dochód NUMERIC
@ATTRIBUTE opóźnienie_spłaty NUMERIC

@DATA
867,splacona,200.0,52.0,kobieta,11.0,1617.68,2.0,84.0,48.0,215.0
868,splacona_cz,1000.0,73.0,kobieta,13.0,2100.0,3.0,54.0,48.0,3.0
869,splacona,300.0,35.0,mężczyzna,11.0,1058.0,0.0,13.0,48.0,0.0
870,splacona_cz,500.0,72.0,mężczyzna,13.0,1700.0,3.0,13.0,48.0,3.0
871,splacona_cz,454.0,38.0,kobieta,11.0,2927.0,2.0,200.0,48.0,0.0
872,splacona,500.0,35.0,mężczyzna,11.0,2200.0,0.0,84.0,48.0,12.0
873,splacona_cz,300.0,26.0,mężczyzna,11.0,1459.0,1.0,8.0,48.0,6.0
874,splacona_cz,500.0,60.0,kobieta,13.0,936.0,1.0,30.0,48.0,0.0
875,splacona,2500.0,72.0,mężczyzna,13.0,2612.0,2.0,81.0,48.0,30.0
876,splacona_cz,400.0,61.0,kobieta,13.0,1090.14,3.0,74.0,48.0,2.0
877,splacona,200.0,67.0,mężczyzna,16.0,1600.0,2.0,11.0,48.0,0.0
878,splacona_cz,200.0,74.0,kobieta,13.0,1026.0,4.0,246.0,48.0,0.0
879,splacona,416.61,52.0,mężczyzna,11.0,2011.0,0.0,210.0,48.0,13.0
880,splacona_cz,600.0,55.0,mężczyzna,16.0,588.0,0.0,421.0,48.0,2.0
881,splacona_cz,300.0,58.0,kobieta,13.0,1240.0,0.0,69.0,48.0,2.0
882,splacona_cz,400.0,61.0,kobieta,13.0,1170.0,2.0,77.0,48.0,0.0
883,splacona_cz,300.0,48.0,kobieta,11.0,1077.49,3.0,371.0,48.0,2.0
884,splacona_cz,200.0,26.0,kobieta,12.0,1100.0,0.0,14.0,3.0,4.0
885,splacona,200.0,52.0,kobieta,16.0,685.0,0.0,40.0,48.0,0.0
886,splacona_cz,300.0,49.0,mężczyzna,13.0,3900.0,4.0,29.0,48.0,0.0
887,splacona_cz,300.0,65.0,kobieta,13.0,1350.0,2.0,110.0,48.0,0.0
888,splacona_cz,387.31,44.0,mężczyzna,12.0,1952.35,3.0,3.0,8.0,0.0
889,splacona,200.0,53.0,mężczyzna,11.0,1300.0,0.0,451.0,48.0,0.0
890,splacona_cz,1000.0,42.0,mężczyzna,11.0,2258.0,4.0,74.0,48.0,3.0
891,splacona_cz,400.0,56.0,mężczyzna,11.0,1842.86,2.0,7.0,48.0,0.0
892,splacona,250.0,58.0,kobieta,16.0,1589.0,0.0,26.0,48.0,0.0
893,splacona,275.97,41.0,kobieta,11.0,1000.0,3.0,60.0,48.0,14.0
894,splacona_cz,200.0,24.0,mężczyzna,12.0,1000.0,4.0,11.0,14.0,0.0
895,splacona_cz,600.0,65.0,mężczyzna,13.0,1217.0,0.0,50.0,48.0,0.0
896,splacona,200.0,51.0,mężczyzna,12.0,1030.0,0.0,8.0,48.0,3.0
897,splacona_cz,200.0,68.0,kobieta,13.0,1134.96,0.0,160.0,48.0,0.0
898,odmowa,300.0,64.0,kobieta,13.0,697.0,0.0,124.0,48.0,0.0
899,splacona_cz,200.0,63.0,kobieta,16.0,1389.0,3.0,90.0,48.0,0.0
900,splacona_cz,300.0,45.0,mężczyzna,12.0,1375.47,1.0,6.0,2.0,0.0
901,splacona_cz,500.0,63.0,kobieta,13.0,2051.0,0.0,137.0,48.0,0.0
902,splacona_cz,378.91,70.0,kobieta,13.0,1291.18,4.0,78.0,48.0,0.0
903,splacona_cz,500.0,62.0,kobieta,13.0,1691.3,0.0,72.0,48.0,3.0
904,windykacja,350.0,53.0,kobieta,17.0,1031.0,2.0,50.0,10.0,5306.0
905,splacona,586.65,57.0,kobieta,11.0,1680.0,4.0,69.0,48.0,2.0
906,splacona_cz,200.0,73.0,mężczyzna,13.0,910.33,3.0,162.0,48.0,7.0
907,splacona,1569.98,48.0,mężczyzna,11.0,2353.0,3.0,98.0,48.0,29.0
908,splacona_cz,800.0,57.0,mężczyzna,12.0,2500.0,2.0,4.0,1.0,0.0
909,splacona_cz,200.0,55.0,kobieta,11.0,1077.0,0.0,182.0,48.0,0.0
910,splacona_cz,238.78,53.0,kobieta,11.0,1700.0,4.0,204.0,48.0,0.0
911,splacona_cz,200.0,30.0,kobieta,11.0,1373.34,1.0,57.0,48.0,1.0
912,windykacja,662.69,30.0,mężczyzna,11.0,2837.0,0.0,125.0,48.0,5306.0
913,splacona_cz,400.0,54.0,kobieta,12.0,1700.0,4.0,54.0,1.0,0.0
914,odmowa,200.0,60.0,kobieta,13.0,578.75,0.0,8.0,48.0,0.0
915,splacona_cz,300.0,77.0,kobieta,13.0,1300.0,0.0,192.0,48.0,0.0
916,splacona,300.0,57.0,mężczyzna,11.0,1800.0,0.0,160.0,48.0,0.0
917,splacona_cz,400.0,66.0,kobieta,13.0,850.0,3.0,66.0,48.0,2.0
918,splacona_cz,200.0,25.0,kobieta,17.0,1200.0,4.0,164.0,16.0,0.0
919,splacona_cz,350.0,64.0,mężczyzna,13.0,1601.87,0.0,44.0,48.0,6.0
920,splacona_cz,500.0,51.0,kobieta,11.0,1700.0,3.0,305.0,48.0,0.0
921,splacona,300.0,43.0,kobieta,11.0,1400.0,4.0,24.0,48.0,2.0
922,splacona_cz,200.0,66.0,kobieta,13.0,910.0,4.0,69.0,48.0,0.0
923,splacona_cz,200.0,53.0,mężczyzna,11.0,2094.17,0.0,240.0,48.0,0.0
924,splacona_cz,300.0,50.0,mężczyzna,12.0,1000.0,1.0,42.0,20.0,1.0
925,splacona,200.0,62.0,kobieta,13.0,1200.29,1.0,21.0,48.0,0.0
926,splacona_cz,400.0,61.0,kobieta,13.0,1280.0,4.0,16.0,48.0,2.0
927,splacona_cz,300.0,42.0,kobieta,11.0,1286.16,0.0,116.0,48.0,0.0
928,splacona_cz,200.0,66.0,kobieta,13.0,1216.0,4.0,140.0,48.0,0.0
929,splacona_cz,500.0,56.0,mężczyzna,13.0,1900.0,4.0,149.0,48.0,5.0
930,splacona,200.0,42.0,mężczyzna,11.0,2200.0,0.0,42.0,48.0,0.0
931,splacona_cz,500.0,58.0,mężczyzna,16.0,1770.0,4.0,88.0,48.0,0.0
932,odmowa,500.0,63.0,kobieta,13.0,1501.0,0.0,140.0,48.0,0.0
933,splacona_cz,200.0,71.0,kobieta,13.0,722.05,3.0,196.0,48.0,0.0
934,splacona,200.0,70.0,kobieta,16.0,1235.0,0.0,32.0,48.0,0.0
935,splacona_cz,385.97,54.0,kobieta,11.0,1721.7,4.0,119.0,48.0,0.0
936,splacona,903.23,36.0,kobieta,11.0,1900.0,3.0,178.0,48.0,9.0
937,splacona_cz,400.0,51.0,mężczyzna,11.0,1800.0,0.0,258.0,48.0,0.0
938,splacona_cz,400.0,44.0,mężczyzna,12.0,1963.88,3.0,5.0,0.0,0.0
939,splacona,400.0,36.0,mężczyzna,11.0,3898.0,0.0,180.0,48.0,0.0
940,splacona,300.0,72.0,mężczyzna,13.0,1870.0,0.0,84.0,48.0,0.0
941,splacona_cz,300.0,78.0,kobieta,13.0,1239.98,1.0,254.0,48.0,0.0
942,splacona_cz,200.0,53.0,kobieta,12.0,984.34,3.0,17.0,3.0,4.0
943,splacona_cz,500.0,29.0,kobieta,12.0,1447.0,4.0,21.0,3.0,1.0
944,odmowa,700.0,24.0,mężczyzna,16.0,1278.0,0.0,77.0,48.0,0.0
945,splacona_cz,300.0,60.0,kobieta,13.0,810.0,4.0,32.0,48.0,3.0
946,splacona_cz,400.0,56.0,kobieta,11.0,1730.13,2.0,192.0,48.0,3.0
947,splacona_cz,322.07,35.0,kobieta,11.0,2709.34,4.0,180.0,48.0,0.0
948,splacona_cz,400.0,35.0,kobieta,11.0,2899.34,0.0,120.0,48.0,0.0
949,splacona,227.08,60.0,kobieta,11.0,1906.42,2.0,211.0,48.0,7.0
950,windykacja_sp,561.15,69.0,kobieta,13.0,1072.0,4.0,152.0,48.0,292.0
951,windykacja_sp,500.0,59.0,kobieta,13.0,1400.0,0.0,53.0,48.0,385.0
952,splacona_cz,600.0,61.0,kobieta,13.0,1050.0,4.0,138.0,48.0,0.0
953,splacona,600.0,30.0,mężczyzna,11.0,2700.0,4.0,63.0,48.0,0.0
954,splacona_cz,200.0,27.0,mężczyzna,17.0,728.0,4.0,99.0,31.0,3.0
955,splacona_cz,300.0,22.0,kobieta,12.0,1634.0,2.0,11.0,1.0,3.0
956,windykacja,500.0,22.0,mężczyzna,17.0,1896.0,0.0,33.0,0.0,5301.0
957,windykacja,300.0,23.0,mężczyzna,12.0,1029.0,0.0,3.0,8.0,5301.0
958,splacona_cz,1500.0,57.0,mężczyzna,98.0,3000.0,1.0,68.0,48.0,25.0
959,splacona_cz,1070.0,80.0,kobieta,13.0,2421.55,0.0,244.0,48.0,0.0
960,odmowa,250.0,23.0,mężczyzna,98.0,3000.0,0.0,13.0,48.0,0.0
961,splacona_cz,200.0,46.0,mężczyzna,11.0,1566.82,0.0,348.0,48.0,0.0
962,splacona,800.0,61.0,kobieta,13.0,1820.0,4.0,68.0,48.0,0.0
963,splacona_cz,200.0,70.0,kobieta,13.0,907.0,2.0,233.0,48.0,2.0
964,splacona,200.0,26.0,mężczyzna,12.0,1100.0,1.0,32.0,27.0,9.0
965,splacona_cz,400.0,39.0,kobieta,11.0,1239.05,1.0,203.0,48.0,6.0
966,splacona_cz,200.0,31.0,kobieta,12.0,1865.0,1.0,19.0,2.0,5.0
967,splacona_cz,400.0,52.0,kobieta,98.0,3000.0,0.0,84.0,48.0,2.0
968,splacona_cz,500.0,35.0,kobieta,11.0,2400.0,3.0,112.0,48.0,4.0
969,windykacja_sp,300.0,28.0,kobieta,11.0,901.0,3.0,39.0,48.0,387.0
970,splacona_cz,300.0,66.0,mężczyzna,13.0,2110.0,4.0,100.0,48.0,1.0
971,windykacja,400.0,64.0,kobieta,13.0,1015.0,4.0,108.0,48.0,5299.0
972,splacona_cz,400.0,54.0,kobieta,11.0,2368.57,2.0,409.0,48.0,0.0
973,splacona_cz,300.0,40.0,kobieta,11.0,2505.0,0.0,163.0,48.0,0.0
974,splacona_cz,200.0,56.0,kobieta,17.0,1100.0,2.0,26.0,7.0,0.0
975,splacona,255.49,55.0,kobieta,16.0,1072.89,4.0,121.0,48.0,0.0
976,splacona_cz,200.0,53.0,kobieta,99.0,1100.0,1.0,51.0,1.0,1.0
977,splacona,600.0,59.0,kobieta,13.0,1400.0,0.0,245.0,48.0,1.0
978,splacona_cz,200.0,52.0,kobieta,99.0,598.0,0.0,2.0,4.0,0.0
979,splacona,200.0,75.0,kobieta,13.0,1000.0,0.0,210.0,48.0,0.0
980,splacona_cz,200.0,72.0,kobieta,13.0,785.0,0.0,63.0,48.0,0.0
981,splacona_cz,400.0,75.0,kobieta,13.0,1900.0,0.0,120.0,48.0,0.0
982,splacona,500.0,37.0,kobieta,11.0,2700.0,4.0,120.0,48.0,0.0
983,splacona,500.0,32.0,kobieta,11.0,3100.0,4.0,120.0,48.0,0.0
984,splacona_cz,500.0,49.0,kobieta,11.0,1800.0,4.0,52.0,48.0,1.0
985,splacona_cz,200.0,47.0,kobieta,11.0,1493.98,3.0,360.0,48.0,0.0
986,splacona_cz,200.0,51.0,kobieta,11.0,932.34,4.0,394.0,48.0,0.0
987,splacona_cz,600.0,43.0,kobieta,11.0,1443.0,4.0,33.0,48.0,0.0
988,odmowa,500.0,50.0,mężczyzna,11.0,6125.99,0.0,381.0,48.0,0.0
989,splacona_cz,300.0,26.0,kobieta,12.0,1300.0,3.0,7.0,5.0,2.0
990,splacona_cz,300.0,22.0,kobieta,12.0,1500.0,3.0,3.0,1.0,2.0
991,splacona_cz,492.01,35.0,kobieta,98.0,4000.0,4.0,18.0,48.0,10.0
992,splacona,400.0,53.0,kobieta,16.0,1362.0,4.0,28.0,48.0,0.0
993,splacona_cz,300.0,58.0,kobieta,13.0,1244.77,4.0,38.0,48.0,4.0
994,splacona_cz,700.0,58.0,kobieta,13.0,1872.0,4.0,34.0,48.0,2.0
995,splacona,200.0,63.0,kobieta,16.0,1340.0,0.0,160.0,48.0,0.0
996,splacona,300.0,67.0,mężczyzna,13.0,1573.0,0.0,88.0,48.0,1.0
997,odmowa,200.0,71.0,kobieta,13.0,1030.71,0.0,260.0,48.0,0.0
998,odmowa,500.0,48.0,mężczyzna,11.0,1052.34,0.0,53.0,48.0,0.0
999,odmowa,800.0,21.0,mężczyzna,98.0,1000.0,0.0,3.0,48.0,0.0
1000,splacona,200.0,47.0,kobieta,98.0,2200.0,4.0,24.0,48.0,0.0
1001,splacona,300.0,30.0,mężczyzna,12.0,1637.0,0.0,51.0,48.0,0.0
1002,splacona_cz,395.77,63.0,kobieta,13.0,1668.0,4.0,90.0,48.0,0.0
1003,splacona,201.4,60.0,kobieta,13.0,1107.0,2.0,14.0,48.0,9.0
1004,splacona,200.0,39.0,kobieta,12.0,1048.27,0.0,2.0,17.0,13.0
1005,splacona_cz,300.0,61.0,kobieta,13.0,2282.0,0.0,24.0,48.0,0.0
1006,windykacja_sp,417.0,27.0,kobieta,11.0,1500.0,0.0,23.0,48.0,133.0
1007,splacona_cz,300.0,57.0,kobieta,16.0,634.64,3.0,135.0,48.0,0.0
1008,splacona_cz,500.0,24.0,mężczyzna,11.0,2327.94,0.0,34.0,48.0,0.0
1009,splacona,575.74,32.0,mężczyzna,11.0,2050.0,4.0,117.0,48.0,10.0
1010,splacona_cz,300.0,46.0,kobieta,98.0,911.0,4.0,97.0,48.0,1.0
1011,splacona_cz,200.0,61.0,kobieta,13.0,992.96,0.0,11.0,48.0,0.0
1012,odmowa,300.0,55.0,kobieta,12.0,700.0,0.0,20.0,3.0,0.0
1013,splacona_cz,300.0,30.0,mężczyzna,11.0,1000.0,4.0,56.0,48.0,1.0
1014,splacona_cz,200.0,70.0,kobieta,13.0,865.0,4.0,127.0,48.0,0.0
1015,splacona_cz,300.0,54.0,mężczyzna,11.0,2100.0,1.0,37.0,48.0,2.0
1016,splacona_cz,300.0,49.0,kobieta,11.0,992.84,4.0,120.0,48.0,0.0
1017,splacona_cz,200.0,57.0,kobieta,99.0,780.0,0.0,0.0,3.0,0.0
1018,splacona_cz,500.0,60.0,mężczyzna,11.0,2100.0,3.0,186.0,48.0,0.0
1019,splacona,600.0,59.0,kobieta,13.0,1370.0,3.0,75.0,48.0,0.0
1020,splacona_cz,371.45,61.0,mężczyzna,13.0,1500.0,4.0,22.0,48.0,1.0
1021,splacona_cz,200.0,31.0,kobieta,12.0,980.0,4.0,9.0,1.0,4.0
1022,splacona,600.0,54.0,kobieta,11.0,1300.0,1.0,67.0,48.0,19.0
1023,splacona,500.0,36.0,kobieta,11.0,1700.0,3.0,196.0,48.0,69.0
1024,splacona,1283.66,52.0,kobieta,11.0,1638.0,0.0,313.0,48.0,175.0
1025,odmowa,400.0,62.0,mężczyzna,11.0,1000.0,0.0,101.0,48.0,0.0
1026,splacona_cz,500.0,61.0,kobieta,13.0,1310.0,0.0,77.0,48.0,5.0
1027,splacona_cz,200.0,50.0,mężczyzna,16.0,1045.0,3.0,198.0,48.0,3.0
1028,splacona_cz,600.0,33.0,kobieta,12.0,1540.0,1.0,38.0,1.0,5.0
1029,splacona_cz,200.0,57.0,kobieta,11.0,983.97,2.0,77.0,48.0,5.0
1030,splacona_cz,300.0,46.0,kobieta,12.0,1038.68,0.0,20.0,6.0,0.0
1031,splacona_cz,295.24,46.0,kobieta,12.0,1032.0,4.0,37.0,3.0,4.0
1032,splacona_cz,300.0,44.0,mężczyzna,11.0,3300.0,0.0,236.0,48.0,0.0
1033,odmowa,300.0,43.0,mężczyzna,12.0,977.0,0.0,0.0,3.0,0.0
1034,odmowa,200.0,52.0,kobieta,16.0,848.27,0.0,173.0,48.0,0.0
1035,splacona,400.0,67.0,kobieta,13.0,815.0,1.0,143.0,48.0,0.0
1036,odmowa,200.0,77.0,kobieta,13.0,1255.0,0.0,180.0,48.0,0.0
1037,splacona,246.99,52.0,kobieta,11.0,1400.0,4.0,160.0,48.0,0.0
1038,splacona_cz,200.0,30.0,mężczyzna,12.0,1521.0,0.0,19.0,11.0,0.0
1039,splacona_cz,400.0,34.0,kobieta,11.0,980.11,1.0,44.0,48.0,6.0
1040,splacona,300.0,26.0,mężczyzna,12.0,1800.0,0.0,53.0,48.0,0.0
1041,splacona_cz,500.0,50.0,kobieta,17.0,990.0,0.0,71.0,14.0,0.0
1042,splacona,400.0,64.0,mężczyzna,11.0,2600.0,0.0,134.0,48.0,0.0
1043,splacona_cz,200.0,55.0,mężczyzna,11.0,1460.17,1.0,60.0,48.0,11.0
1044,splacona,450.0,68.0,mężczyzna,13.0,2000.0,4.0,44.0,48.0,12.0
1045,windykacja_sp,500.0,66.0,mężczyzna,16.0,1151.0,0.0,360.0,48.0,311.0
1046,splacona_cz,400.0,65.0,mężczyzna,16.0,1473.04,1.0,164.0,48.0,0.0
1047,splacona,500.0,58.0,kobieta,13.0,720.0,1.0,231.0,48.0,101.0
1048,odmowa,500.0,61.0,mężczyzna,16.0,1327.87,0.0,15.0,48.0,0.0
1049,splacona_cz,200.0,53.0,kobieta,16.0,749.28,4.0,64.0,48.0,0.0
1050,splacona_cz,300.0,70.0,mężczyzna,13.0,1420.0,0.0,52.0,48.0,4.0
1051,splacona_cz,895.59,47.0,mężczyzna,11.0,2500.0,0.0,203.0,48.0,4.0
1052,splacona_cz,300.0,52.0,kobieta,11.0,1400.0,0.0,160.0,48.0,0.0
1053,splacona_cz,500.0,62.0,kobieta,13.0,962.0,0.0,64.0,48.0,3.0
1054,splacona_cz,300.0,71.0,mężczyzna,13.0,1426.0,4.0,76.0,48.0,0.0
1055,splacona_cz,300.0,63.0,kobieta,13.0,1100.0,1.0,104.0,48.0,0.0
1056,splacona_cz,200.0,48.0,kobieta,11.0,967.64,3.0,318.0,48.0,0.0
1057,splacona_cz,700.0,62.0,kobieta,13.0,3700.0,4.0,26.0,48.0,0.0
1058,splacona_cz,300.0,71.0,mężczyzna,13.0,1772.53,1.0,279.0,48.0,4.0
1059,splacona,300.0,70.0,kobieta,13.0,1016.0,0.0,188.0,48.0,0.0
1060,windykacja,348.19,59.0,mężczyzna,11.0,2947.0,4.0,52.0,48.0,5292.0
1061,splacona_cz,407.31,68.0,kobieta,16.0,980.0,4.0,130.0,48.0,9.0
1062,splacona_cz,500.0,61.0,kobieta,13.0,1362.0,4.0,55.0,48.0,14.0
1063,splacona,300.0,72.0,kobieta,13.0,2100.0,1.0,159.0,48.0,282.0
1064,splacona,500.0,62.0,kobieta,13.0,1900.0,4.0,87.0,48.0,0.0
1065,splacona_cz,328.0,60.0,mężczyzna,12.0,1000.0,4.0,11.0,3.0,0.0
1066,splacona_cz,328.32,50.0,kobieta,12.0,1000.0,4.0,31.0,3.0,0.0
1067,splacona,277.34,39.0,kobieta,11.0,1770.0,4.0,86.0,48.0,2.0
1068,windykacja_sp,500.0,57.0,kobieta,11.0,2249.14,0.0,240.0,48.0,155.0
1069,splacona,350.0,78.0,mężczyzna,13.0,1519.0,1.0,254.0,48.0,0.0
1070,splacona_cz,500.0,53.0,mężczyzna,11.0,2080.0,0.0,318.0,48.0,0.0
1071,splacona,200.0,49.0,kobieta,17.0,1079.0,0.0,29.0,9.0,0.0
1072,splacona_cz,200.0,56.0,kobieta,98.0,980.0,3.0,10.0,48.0,0.0
1073,splacona,400.0,50.0,kobieta,11.0,1577.42,1.0,205.0,48.0,23.0
1074,splacona_cz,700.0,61.0,kobieta,13.0,2066.0,4.0,129.0,48.0,2.0
1075,windykacja,800.0,56.0,kobieta,13.0,580.0,4.0,119.0,48.0,5292.0
1076,splacona_cz,600.0,51.0,kobieta,11.0,3200.0,4.0,54.0,48.0,0.0
1077,splacona_cz,300.0,45.0,mężczyzna,12.0,670.0,4.0,9.0,2.0,0.0
1078,splacona_cz,200.0,54.0,kobieta,11.0,1400.0,4.0,117.0,48.0,2.0
1079,splacona_cz,200.0,39.0,mężczyzna,11.0,1300.0,4.0,45.0,48.0,0.0
1080,splacona_cz,1000.0,69.0,kobieta,13.0,2291.0,1.0,71.0,48.0,0.0
1081,splacona_cz,284.19,38.0,kobieta,98.0,1200.0,4.0,46.0,48.0,2.0
1082,splacona_cz,300.0,46.0,kobieta,11.0,900.0,4.0,93.0,48.0,1.0
1083,splacona_cz,200.0,58.0,kobieta,16.0,634.0,3.0,51.0,48.0,0.0
1084,odmowa,400.0,42.0,kobieta,99.0,730.0,0.0,3.0,3.0,0.0
1085,odmowa,300.0,63.0,kobieta,13.0,1409.0,0.0,61.0,48.0,0.0
1086,splacona_cz,200.0,74.0,kobieta,13.0,1026.0,4.0,247.0,48.0,1.0
1087,splacona_cz,296.0,59.0,kobieta,13.0,1658.0,4.0,29.0,48.0,0.0
1088,splacona_cz,200.0,68.0,kobieta,13.0,803.86,4.0,158.0,48.0,1.0
1089,splacona_cz,250.0,42.0,kobieta,99.0,2290.55,1.0,18.0,2.0,0.0
1090,splacona_cz,300.0,71.0,mężczyzna,13.0,562.0,0.0,81.0,48.0,1.0
1091,splacona_cz,200.0,63.0,mężczyzna,13.0,1287.66,3.0,96.0,48.0,0.0
1092,splacona,400.0,53.0,kobieta,11.0,1300.0,0.0,34.0,48.0,265.0
1093,splacona_cz,300.0,46.0,mężczyzna,11.0,1360.0,0.0,120.0,48.0,0.0
1094,splacona_cz,200.0,65.0,kobieta,13.0,670.0,0.0,66.0,48.0,0.0
1095,splacona_cz,799.85,33.0,kobieta,11.0,2050.0,0.0,29.0,48.0,7.0
1096,splacona_cz,400.0,60.0,kobieta,16.0,1411.0,1.0,66.0,48.0,2.0
1097,splacona_cz,200.0,37.0,kobieta,12.0,599.03,3.0,19.0,2.0,0.0
1098,odmowa,300.0,46.0,kobieta,12.0,989.89,0.0,6.0,4.0,0.0
1099,splacona_cz,300.0,63.0,kobieta,13.0,1233.0,3.0,123.0,48.0,0.0
1100,splacona_cz,800.0,55.0,kobieta,13.0,3440.0,4.0,51.0,48.0,0.0
1101,splacona,200.0,71.0,kobieta,13.0,1185.33,4.0,224.0,48.0,1.0
1102,splacona_cz,659.87,65.0,mężczyzna,13.0,3040.0,0.0,201.0,48.0,1.0
1103,splacona_cz,400.0,60.0,kobieta,13.0,1500.0,0.0,60.0,48.0,0.0
1104,splacona_cz,200.0,31.0,kobieta,12.0,1032.34,4.0,5.0,6.0,7.0
1105,splacona_cz,200.0,60.0,kobieta,13.0,1635.0,4.0,120.0,48.0,1.0
1106,splacona_cz,218.32,61.0,kobieta,13.0,975.0,4.0,27.0,48.0,7.0
1107,splacona,900.0,33.0,kobieta,11.0,2200.0,0.0,37.0,48.0,0.0
1108,splacona_cz,700.0,61.0,kobieta,13.0,1977.0,2.0,55.0,48.0,0.0
1109,splacona_cz,315.49,73.0,mężczyzna,13.0,960.0,4.0,140.0,48.0,6.0
1110,splacona_cz,200.0,62.0,mężczyzna,13.0,1162.0,4.0,221.0,48.0,1.0
1111,splacona_cz,700.0,55.0,kobieta,16.0,2300.0,5.0,63.0,48.0,0.0
1112,splacona_cz,800.0,35.0,mężczyzna,12.0,1500.0,1.0,33.0,2.0,10.0
1113,odmowa,200.0,23.0,mężczyzna,99.0,1300.0,0.0,1.0,2.0,0.0
1114,splacona,375.81,29.0,mężczyzna,11.0,1888.27,0.0,77.0,48.0,10.0
1115,splacona_cz,300.0,63.0,kobieta,13.0,917.0,2.0,76.0,48.0,0.0
1116,splacona_cz,216.24,45.0,kobieta,11.0,1344.9,3.0,46.0,48.0,0.0
1117,splacona_cz,1000.0,41.0,kobieta,98.0,6000.0,0.0,17.0,48.0,0.0
1118,splacona_cz,400.0,62.0,mężczyzna,16.0,1313.41,4.0,28.0,48.0,4.0
1119,odmowa,1000.0,39.0,kobieta,11.0,2200.0,0.0,204.0,48.0,0.0
1120,splacona_cz,200.0,73.0,kobieta,13.0,866.46,1.0,195.0,48.0,0.0
1121,splacona_cz,400.0,54.0,kobieta,11.0,2800.0,4.0,60.0,48.0,1.0
1122,splacona_cz,495.15,38.0,mężczyzna,11.0,2470.0,1.0,66.0,48.0,2.0
1123,splacona,600.0,46.0,mężczyzna,11.0,2000.0,0.0,51.0,48.0,0.0
1124,splacona,350.0,61.0,mężczyzna,13.0,1503.0,0.0,166.0,48.0,12.0
1125,splacona_cz,235.97,65.0,mężczyzna,12.0,1100.0,4.0,22.0,14.0,5.0
1126,splacona,600.0,68.0,kobieta,13.0,2120.0,4.0,119.0,48.0,0.0
1127,splacona_cz,500.0,70.0,kobieta,13.0,1200.0,4.0,119.0,48.0,9.0
1128,splacona_cz,460.0,65.0,kobieta,13.0,1013.74,4.0,113.0,48.0,2.0
1129,odmowa,300.0,67.0,kobieta,13.0,781.21,0.0,45.0,48.0,0.0
1130,splacona_cz,400.0,58.0,kobieta,11.0,1500.0,3.0,85.0,48.0,3.0
1131,odmowa,300.0,76.0,mężczyzna,13.0,1580.0,0.0,132.0,48.0,0.0
1132,splacona_cz,350.0,56.0,kobieta,17.0,547.89,1.0,56.0,2.0,4.0
1133,splacona_cz,300.0,66.0,kobieta,13.0,1031.0,0.0,121.0,48.0,0.0
1134,splacona_cz,700.0,65.0,kobieta,13.0,930.0,5.0,131.0,48.0,3.0
1135,splacona,600.0,51.0,mężczyzna,12.0,2673.17,4.0,112.0,48.0,3.0
1136,splacona_cz,670.0,63.0,kobieta,13.0,930.0,1.0,94.0,48.0,3.0
1137,splacona_cz,400.0,62.0,kobieta,13.0,714.0,5.0,222.0,48.0,0.0
1138,splacona_cz,400.0,64.0,kobieta,13.0,840.0,2.0,113.0,48.0,0.0
1139,odmowa,400.0,57.0,kobieta,13.0,1134.0,0.0,60.0,48.0,0.0
1140,splacona_cz,423.23,31.0,mężczyzna,11.0,2700.0,4.0,15.0,48.0,2.0
1141,splacona_cz,200.0,55.0,kobieta,12.0,1350.0,4.0,22.0,2.0,3.0
1142,windykacja,300.0,55.0,kobieta,12.0,1009.34,3.0,29.0,38.0,5285.0
1143,odmowa,500.0,29.0,mężczyzna,12.0,1204.0,0.0,8.0,10.0,0.0
1144,splacona,200.0,65.0,mężczyzna,13.0,1611.0,2.0,141.0,48.0,0.0
1145,splacona_cz,500.0,49.0,kobieta,11.0,2500.0,0.0,233.0,48.0,0.0
1146,windykacja_sp,600.0,29.0,mężczyzna,12.0,1300.0,4.0,27.0,14.0,315.0
1147,windykacja,300.0,54.0,mężczyzna,17.0,798.8,4.0,149.0,1.0,5285.0
1148,splacona_cz,1000.0,60.0,kobieta,11.0,2670.0,4.0,88.0,48.0,29.0
1149,splacona_cz,300.0,70.0,kobieta,13.0,1000.0,1.0,64.0,48.0,0.0
1150,windykacja_sp,300.0,49.0,mężczyzna,12.0,1042.0,1.0,5.0,6.0,351.0
1151,splacona_cz,300.0,39.0,kobieta,12.0,1027.0,4.0,9.0,48.0,3.0
1152,splacona,250.0,45.0,kobieta,11.0,3000.0,4.0,93.0,48.0,3.0
1153,splacona_cz,300.0,35.0,kobieta,12.0,1200.0,4.0,9.0,5.0,5.0
1154,splacona_cz,400.0,66.0,kobieta,13.0,1137.19,4.0,96.0,48.0,5.0
